Text,Type,Issued,Title,Language,Authors,Subjects,LoCC,Bookshelves
28,Text,3/1/1992,"The Fables of Aesop
Selected, Told Anew, and Their History Traced",en,"Aesop, 620? BCE-564? BCE; Jacobs, Joseph, 1854-1916 [Editor]","Aesop's fables -- Adaptations; Fables, Greek -- Adaptations",PA; PZ,Harvard Classics
